rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
86,2.5,2.5,180.0,0.782134052878565,True,ok,False,0.7376309211587255,0.9438795468618647,0.7484756097560976,67.22643419142942,103.31443048122851,81.51465084456834,6.0,7543.034598216013,1.0,90.0,30.96375653207352,1
87,1.5,5.0,120.0,0.778444105591621,True,ok,False,0.7041755890894856,0.8970254576734155,0.823170731707317,73.24839396389258,147.82581521025526,131.6997772742931,0.0,9175.588242786558,1.0,112.0952091427793,5.710593137499643,1
88,3.0,4.0,60.0,0.7781454318837798,False,jitter>50000,False,0.7634468869696418,0.9440001858972334,0.6920731707317074,62.579560345464465,103.19982339762828,81.18487398056004,5.0,61516.213291085674,1.0,47.15635695640366,26.56505117707799,1
89,2.0,4.5,120.0,0.7761310638349227,True,ok,False,0.7770739627437054,0.9204399245104717,0.6783536585365854,60.126686706133036,125.58207171505181,111.52257656349772,17.0,4470.226140540706,1.0,104.63007725190404,12.528807709151511,1
90,4.0,4.5,90.0,0.7756828973663878,True,ok,False,0.736766163809263,0.9389381016990259,0.7317073170731707,67.38209051433266,108.00880338592539,87.17523050216414,10.0,4789.989101921408,1.0,63.80808027748721,33.690067525979785,1
91,3.5,5.0,60.0,0.7746297904432444,True,ok,False,0.7555751781846687,0.9461012506569892,0.6920731707317073,63.99646792675964,101.20381187586021,77.40798621985127,8.0,13114.336158901848,1.0,48.36142462055131,26.56505117707799,1
92,2.5,3.5,60.0,0.7744760020968133,True,ok,False,0.7648604955027767,0.9335519424588321,0.6844512195121951,62.3251108095002,113.12565466410942,90.08647446992909,7.0,39770.04510172608,1.0,48.01631881379589,23.198590513648185,1
93,3.5,3.5,120.0,0.7737836036376426,True,ok,False,0.73637087308561,0.9418627866937006,0.7240853658536586,67.45324284459019,105.23035264098439,86.75199826832093,5.0,19650.082978646962,1.0,75.52248781407006,35.53767779197438,1
94,3.5,3.0,180.0,0.7735915519150812,True,ok,False,0.787912240037438,0.9538174033842504,0.6295731707317073,58.17579679326115,93.87346678496219,78.07086978164132,13.0,24200.122592692853,1.0,81.20258929000894,39.8055710922652,1
95,3.0,3.5,60.0,0.7717126648587688,True,ok,False,0.7585874933173837,0.9445641031955064,0.6783536585365854,63.45425120287092,102.66410196426887,81.64045056310358,16.0,5312.304089591298,1.0,44.62132136407958,29.74488129694222,1
