rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
105,1.5,3.0,90.0,0.6290500696723881,True,ok,False,0.7264868184501843,0.9377289544103927,0.2608695652173913,69.23237267896685,109.15749331012692,83.09613134125433,0.0,2482.097885794907,1.0,78.46304096718453,9.462322208025617,1
106,2.0,2.0,120.0,0.6282290555427252,True,ok,False,0.7189831154064397,0.9384079860919371,0.2701863354037267,70.58303922684085,108.51241321265977,89.04663293869783,0.0,2243.6695946786776,1.0,75.52248781407008,26.56505117707799,1
107,2.0,4.5,90.0,0.6269818643360189,True,ok,False,0.7147561239486818,0.9380811236096323,0.2732919254658385,71.34389768923728,108.8229325708494,82.25187228269773,0.0,2234.76894970166,1.0,80.5057599520959,12.528807709151511,1
108,1.5,2.5,90.0,0.6262234044073302,True,ok,False,0.7462330106383407,0.9394475389190597,0.21739130434782608,65.67805808509868,107.52483802689326,86.39144424912327,1.0,2175.86742818232,1.0,74.65052298299187,11.309932474020215,1
109,2.5,4.5,90.0,0.6258477549218476,True,ok,False,0.7203969494379999,0.9416004382813188,0.2577639751552795,70.32854910116001,105.47958363274707,81.3864409190104,0.0,2608.731714521222,1.0,76.3583229709878,18.43494882292201,1
110,2.0,3.0,150.0,0.624768672649909,True,ok,False,0.6994392046067792,0.9233819976953302,0.30124223602484473,74.10094317077974,122.78710218943624,104.17153537473847,0.0,1893.3355539337472,0.6,106.9695684757849,18.43494882292201,1
111,2.5,5.0,150.0,0.6241666694255606,True,ok,False,0.711882206483208,0.9265315576278574,0.2763975155279503,71.86120283302257,119.79502025353545,103.01139927757313,1.0,1665.2083444047782,0.6,119.52612239367902,16.69924423399362,1
112,1.5,3.5,90.0,0.6219305902038558,True,ok,False,0.7409221903652513,0.935918903677579,0.2142857142857143,66.63400573425477,110.87704150630003,89.93296084436815,1.0,2230.744756990366,1.0,81.07320417895299,8.130102354155978,1
113,2.5,3.0,90.0,0.6217180698506971,True,ok,False,0.7147592342754971,0.9443630710181588,0.2515527950310559,71.3433378304105,102.85508253274922,78.26444378130958,0.0,2803.0424568918606,1.0,65.80546288570928,26.56505117707799,1
114,2.0,2.5,150.0,0.6201643561668035,True,ok,False,0.6908041038291246,0.9312649374102742,0.2950310559006211,75.65526131075757,115.29830946023962,93.12076257355831,0.0,2012.2139591054517,0.6,97.92173991239194,21.80140948635181,1
115,2.5,4.0,90.0,0.6195696578518713,True,ok,False,0.7135088442755817,0.9414053711169861,0.24844720496894407,71.56840803039529,105.66489743886328,81.15380122335536,0.0,2811.488938414271,1.0,73.68614022272233,20.556045219583467,1
116,1.5,4.0,90.0,0.6157388613545036,True,ok,False,0.7102690308880413,0.9350093071921666,0.24534161490683232,72.15157444015257,111.74115816744181,83.32224544411378,0.0,2867.943782594579,1.0,82.91811830971423,7.125016348901798,1
117,4.0,4.0,120.0,0.61409547498279,True,ok,False,0.6911680036599618,0.9419362477516232,0.2670807453416149,75.58975934120689,105.16056463595791,78.87417996393941,0.0,2354.8997846081675,1.0,75.52248781407008,36.86989764584402,1
118,2.0,3.0,90.0,0.6135121688013072,True,ok,False,0.7128943188336617,0.9406045500279715,0.22981366459627328,71.67902260994087,106.42567747342703,79.85700387521183,0.0,3138.289724440142,1.0,72.07978686060771,18.43494882292201,1
119,3.0,5.0,90.0,0.6090173723150039,True,ok,False,0.7051760854165087,0.946742921325673,0.22360248447204967,73.06830462502843,100.59422474061073,75.62134183482536,0.0,3326.0945166192655,1.0,74.65052298299187,21.80140948635181,1
120,3.0,4.0,90.0,0.6078123724361669,True,ok,False,0.6982976793746919,0.9439387817565273,0.2329192546583851,74.30641771255546,103.25815733129903,77.20667512509208,0.0,3126.7179649171167,1.0,68.89980397590698,26.56505117707799,1
121,1.5,5.0,90.0,0.6070148506497943,True,ok,False,0.6988798886007221,0.9338372646664213,0.2360248447204969,74.20162005187002,112.8545985668998,84.53492913260088,0.0,3112.5150541348703,1.0,85.26376375432812,5.710593137499643,1
122,2.5,2.0,60.0,0.6060966157500152,True,ok,False,0.6874520142073499,0.9484990059646206,0.2422360248447205,76.25863744267701,98.9259443336105,61.55569074075733,0.0,2978.1220221885656,0.8666666666666667,36.40152052906664,36.86989764584402,1
123,2.0,2.5,90.0,0.6042985002061626,True,ok,False,0.7171227605393052,0.9398657239061519,0.19254658385093168,70.91790310292507,107.12756228915582,82.62524957651858,1.0,2712.8156519952795,1.0,67.03032342765592,21.80140948635181,1
124,3.5,4.0,90.0,0.6015145363816975,True,ok,False,0.6945942722302896,0.9450000448110246,0.21739130434782608,74.97303099854787,102.24995742952655,75.53618069744941,0.0,3571.526034472381,1.0,64.30195626747476,32.005383208083494,1
125,3.0,4.5,90.0,0.5984056847902648,True,ok,False,0.6838021358347026,0.9424609725633254,0.22670807453416147,76.91561554975353,104.66207606484089,76.21923215962104,0.0,3245.1076708622522,1.0,72.07978686060771,23.962488974578182,1
126,2.0,5.0,90.0,0.5935633757797474,True,ok,False,0.6861113879762283,0.9357682226227624,0.2111801242236025,76.4999501642789,111.0201885083758,80.87530906893099,0.0,3743.8530967222014,1.0,82.07185823379778,11.309932474020215,1
127,4.5,4.5,120.0,0.5930698843222694,True,ok,False,0.6661716788167673,0.9412245723955152,0.2391304347826087,80.08909781298188,105.83665622426064,75.44979601139447,0.0,3042.6459961251644,1.0,75.52248781407006,37.874983651098205,1
128,2.5,2.5,90.0,0.5920076422584291,True,ok,False,0.6894260338273729,0.9429948658541478,0.19565217391304346,75.90331391107287,104.15487743855952,77.67333525081737,0.0,4775.1918579053445,1.0,60.00000000000001,30.96375653207352,1
129,1.5,4.5,60.0,0.5915032121364436,True,ok,False,0.692541323879688,0.9513180304861034,0.18322981366459629,75.34256170165615,96.24787103820172,65.25789602808263,0.0,5503.609655171647,1.0,56.63298703076825,6.340191745909909,1
130,2.5,5.0,90.0,0.5904743487319056,True,ok,False,0.6736633169366466,0.9374681097030048,0.2204968944099379,78.7406029514036,109.40529578214547,80.01444231957666,0.0,3422.4853752381778,1.0,78.46304096718451,16.69924423399362,1
131,3.5,4.5,150.0,0.5829323870402848,True,ok,False,0.7451495252640695,0.9493036499915609,0.06832298136645962,65.87308545246746,98.16153250801713,73.23152312600959,1.0,19842.95638319931,1.0,99.36233448138768,29.054604099077146,1
132,3.5,4.5,90.0,0.5816180350702566,True,ok,False,0.6631637479667185,0.9427273892854182,0.20496894409937888,80.63052536599066,104.40898017885274,75.29540271954895,0.0,4103.218064453649,1.0,67.85677929855194,29.054604099077146,1
133,4.0,4.5,90.0,0.5779553285180349,True,ok,False,0.6586926965444614,0.9449082552662884,0.19875776397515527,81.43531462199695,102.33715749702601,70.46208589233125,0.0,4429.043034935478,1.0,63.80808027748721,33.690067525979785,1
134,4.0,4.0,90.0,0.5759654276100294,True,ok,False,0.6621472270071658,0.9449559649421706,0.18633540372670807,80.81349913871017,102.29183330493787,71.24061448618794,0.0,5202.498884131939,1.0,60.00000000000001,36.86989764584402,1
135,4.0,5.0,150.0,0.5729876769584176,True,ok,False,0.7427173466371051,0.9475860119881448,0.040372670807453416,66.31087760532108,99.79328861126234,73.78909397626403,2.0,19117.433774888515,1.0,97.92173991239194,30.96375653207352,1
136,3.5,5.0,90.0,0.5685314101204115,True,ok,False,0.6762387833942418,0.9424327629239065,0.13975155279503104,78.27701898903646,104.68887522228879,76.81067496916906,1.0,4118.806258182677,1.0,70.80046026609166,26.56505117707799,1
137,4.5,4.5,150.0,0.5627975859659392,True,ok,False,0.6820374164847692,0.9551676805432386,0.10248447204968944,77.23326503274154,92.59070348392332,54.41340034786441,1.0,8888.27370773326,1.0,86.15903428374187,37.874983651098205,1
138,1.5,1.5,90.0,0.5606006371053195,True,ok,False,0.6774102471017424,0.9371173193250366,0.11490683229813664,78.06615552168638,109.73854664121515,76.975023887429,2.0,4021.30309672468,1.0,59.99999999999999,18.43494882292201,1
139,3.5,5.0,60.0,0.5568448622973432,True,ok,False,0.6898224059419319,0.943208669302694,0.07763975155279502,75.83196693045225,103.95176416244061,64.57695007788118,1.0,18213.113707316304,1.0,48.36142462055131,26.56505117707799,1
140,5.0,5.0,120.0,0.5538770535354736,True,ok,False,0.6596707394431902,0.9385314004358516,0.12111801242236025,81.25926690022577,108.3951695859409,79.3547106055182,2.0,3703.660404730024,1.0,75.52248781407008,38.659808254090095,1
141,2.0,2.0,90.0,0.5510666539524197,True,ok,False,0.6707743835853659,0.9339873729104852,0.09627329192546584,79.26061095463413,112.71199573503907,85.40320463679001,2.0,5071.622664483836,1.0,60.00000000000001,26.56505117707799,1
142,5.0,5.0,150.0,0.5484881639036782,False,jitter>50000,False,0.7171859042774392,0.9261841333589539,0.015527950310559006,70.90653723006093,120.1250733089938,88.99324284411702,2.0,157568.16836350207,1.0,86.15903428374189,38.659808254090095,1
143,2.0,1.5,120.0,0.5455133991866892,True,ok,False,0.6492219007054135,0.9368103808158748,0.11180124223602483,83.14005787302557,110.03013822491901,79.42071796350197,1.0,7609.4504990975565,1.0,62.612892497346095,33.690067525979785,1
144,1.5,1.5,60.0,0.5429276921811678,True,ok,False,0.646720935112897,0.934792644862727,0.10869565217391304,83.59023167967855,111.94698738040944,78.39171658183474,1.0,8445.035797645436,1.0,41.40962210927084,18.43494882292201,1
145,3.0,3.5,90.0,0.5422670112819671,True,ok,False,0.6575409990231319,0.93704777624331,0.08695652173913043,81.64262017583626,109.80461256885545,80.47357607647864,2.0,6389.182124312484,1.0,64.94238458169698,29.74488129694222,1
146,2.5,2.0,120.0,0.5418367921096137,True,ok,False,0.6557561086372208,0.9393589063463207,0.08695652173913045,81.96390044530025,107.60903897099539,76.17573225593104,3.0,5057.524701239075,1.0,65.50372094882177,36.86989764584402,1
147,3.5,3.0,60.0,0.5398977237369011,True,ok,False,0.6399361845830149,0.9272879087797636,0.11490683229813664,84.8114867750573,119.07648665922454,75.88839365797563,0.0,36973.640167191625,0.8666666666666667,37.97909853282036,39.8055710922652,1
148,4.5,5.0,120.0,0.5398966510834284,True,ok,False,0.6901402586061862,0.9322071430631675,0.02795031055900621,75.77475345088648,114.40321408999083,88.30042503185071,2.0,26047.067494527313,1.0,80.13829048680303,34.99202019855866,1
149,4.5,5.0,90.0,0.5385952529918429,True,ok,False,0.6531871466399388,0.9342320008438391,0.08385093167701863,82.42631360481101,112.47959919835284,81.16761086329788,1.0,15757.37405051695,1.0,63.415715741239985,34.99202019855866,1
150,3.0,3.0,90.0,0.5363579709147468,True,ok,False,0.6468250716411367,0.9389507779553646,0.08385093167701864,83.5714871045954,107.99676094240367,75.31821265556938,2.0,6531.519414580922,1.0,59.99999999999999,33.690067525979785,1
151,1.5,1.5,120.0,0.5314860821596381,True,ok,False,0.6378270505549156,0.9137944614295347,0.09937888198757763,85.1911309001152,131.89526164194206,109.31134185388731,1.0,10818.574930921506,0.8666666666666667,75.52248781407006,18.43494882292201,1
152,4.5,4.5,90.0,0.5137840624018306,True,ok,False,0.5624442931399953,0.9298903245007796,0.15527950310559005,98.76002723480084,116.60419172425942,74.23314888937828,0.0,12064.22728247417,1.0,60.00000000000001,37.874983651098205,1
153,2.0,1.5,60.0,0.5072046714599481,True,ok,False,0.6050418496328773,0.9302510313541926,0.062111801242236024,91.09246706608208,116.26152021351699,76.13497579472381,3.0,8767.218335440919,0.8666666666666667,34.91520624744419,33.690067525979785,1
154,4.5,4.5,60.0,0.5012250415958625,True,ok,False,0.5465236204834716,0.9255304424849193,0.14285714285714285,101.62574831297512,120.74607963932657,68.19995147302802,0.0,15924.630775869578,1.0,41.40962210927086,37.874983651098205,1
155,5.0,5.0,60.0,0.500855478550331,True,ok,False,0.6097739850247494,0.9286001941649362,0.034161490683229816,90.2406826955451,117.82981554331063,68.5407898970463,2.0,20994.018519061516,1.0,41.40962210927087,38.659808254090095,1
156,2.5,2.0,90.0,0.4967987446521135,True,ok,False,0.5933692393165587,0.930694848571655,0.046583850931677016,93.19353692301944,115.83989385692784,81.89787569565148,3.0,13324.915248398336,1.0,52.42813068030234,36.86989764584402,1
157,3.5,3.5,90.0,0.4880420827694541,True,ok,False,0.5534999548730005,0.9260257440560733,0.08695652173913043,100.37000812285991,120.27554314673031,78.69057029670373,1.0,15222.792570400821,1.0,60.00000000000001,35.53767779197438,1
158,3.5,3.0,90.0,0.48215108959077285,True,ok,False,0.5619250642944826,0.9267502406338067,0.05279503105590062,98.85348842699312,119.58727139788354,83.8170772939903,3.0,11300.147636032094,1.0,54.79731643181306,39.8055710922652,1
159,5.0,5.0,90.0,0.4685929015845141,True,ok,False,0.5340158876014085,0.9147570870556955,0.062111801242236024,103.87714023174647,130.9807672970893,84.69521174764456,1.0,22948.940873365245,1.0,60.00000000000001,38.659808254090095,1
160,3.0,2.5,90.0,0.4649693315362753,True,ok,False,0.5441716159359692,0.9224921520029442,0.027950310559006212,102.04910913152554,123.63245559720299,88.14764416841099,4.0,18635.745230491844,1.0,53.831357652421254,38.659808254090095,1
161,2.0,1.5,90.0,0.321651280396975,False,jitter>50000,False,0.28901249906633586,0.8577748437600289,0.018633540372670808,147.97775016805954,185.1138984279726,136.8531357645331,2.0,57576.54231713342,1.0,50.20818050044277,33.690067525979785,1
162,2.5,3.5,90.0,0.17607628725979974,True,ok,False,0.0,0.79653050462198,0.05590062111801242,224.8510881843518,243.29602060911895,114.14100337992072,1.0,28822.315169281876,1.0,70.25480189943846,23.198590513648185,1
